step,seed,method,selected_region,selected_x,observed_y,val_error_before,val_error_after,achieved_lp,region_0_samples,region_0_val_error,region_0_uncertainty,region_0_lp,region_0_noise_risk,region_0_status,region_1_samples,region_1_val_error,region_1_uncertainty,region_1_lp,region_1_noise_risk,region_1_status,region_2_samples,region_2_val_error,region_2_uncertainty,region_2_lp,region_2_noise_risk,region_2_status,region_3_samples,region_3_val_error,region_3_uncertainty,region_3_lp,region_3_noise_risk,region_3_status,region_4_samples,region_4_val_error,region_4_uncertainty,region_4_lp,region_4_noise_risk,region_4_status,later_mastered,later_blocked_noisy,final_status_of_selected
0,2,MasteryGated,1,-0.4030177131717534,0.4724202857204866,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
1,2,MasteryGated,4,-0.8161681157298062,0.7788979527220664,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
2,2,MasteryGated,3,0.45712105362358924,0.6263471527745221,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,False,True,blocked_noisy
3,2,MasteryGated,0,-0.8897067453338636,-1.3035110115868969,1.0,1.0,0.0,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
4,2,MasteryGated,1,0.124531325560856,0.155173795260935,1.0,1.0,0.0,1,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
5,2,MasteryGated,0,0.3385945971490405,1.1704010519563934,1.0,1.0,0.0,1,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
6,2,MasteryGated,2,0.2663687985482328,0.6042494549581675,1.0,1.0,0.0,2,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,0,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,False,False,learning
7,2,MasteryGated,4,-0.21675033383994768,0.1443548287779134,1.0,1.0,0.0,2,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
8,2,MasteryGated,0,0.022131947139154118,0.5106202746710278,1.0,1.0,0.0,2,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
9,2,MasteryGated,4,-0.36370679876925127,0.36897447324746385,1.0,0.044850182713291976,0.955149817286708,3,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,1,1.0,1.0,0.1,0.0,unexplored,2,1.0,1.0,0.1,0.0,unexplored,True,False,mastered
10,2,MasteryGated,1,0.3596229229691672,0.23607618735284985,0.11457045043892275,0.11383823047866941,0.0007322199602533414,3,1.351743097798975,0.023480748757719994,0.1,0.0,learning,2,0.11457045043892275,0.004087707027792931,0.1,0.0,learning,1,0.634136529291641,0.014789643697440624,0.1,0.0,learning,1,1.1648532700612113,0.015640920028090477,0.1,0.0,learning,3,0.044850182713291976,0.012177599593997002,0.1,0.0,learning,True,False,mastered
11,2,MasteryGated,4,0.7844802199332859,0.6392415569648427,0.0813728375622241,0.04558651995014084,0.035786317612083264,3,1.486818793439217,0.002000516513362527,-0.1350756956402419,0.0,learning,3,0.11383823047866941,0.01421078946441412,0.0007322199602533414,0.0,learning,1,0.9488686784109828,0.0018766463035717607,-0.3147321491193418,0.0,learning,1,1.6065010173855416,0.00391232268884778,-0.4416477473243303,0.0,learning,3,0.0813728375622241,0.008029895834624767,-0.03652265484893213,0.0,learning,True,False,mastered
12,2,MasteryGated,2,-0.7985927959630463,-0.9022057821829027,0.7816648958672999,0.5977528319201137,0.18391206394718618,3,1.2378692695755682,0.0010260973358526826,0.11387382822340686,0.0,learning,3,0.14758207504782273,0.008579287678003311,-0.033011624608899975,0.0,learning,1,0.7816648958672999,0.006021830253303051,-0.14752836657565893,0.0,learning,1,1.873864434436862,0.0022449325770139694,-0.7090111643756507,0.0,learning,4,0.04558651995014084,0.005719802808016539,-0.0007363372368488635,0.0,learning,False,False,learning
13,2,MasteryGated,0,0.1841240221567293,0.9084754353603319,0.9212907927239076,0.7296053263610299,0.19168546636287764,3,0.9212907927239076,0.0012518103467300534,0.4304523050750675,0.0,learning,3,0.25373477260385313,0.003934687469154596,-0.13916432216493038,0.0,learning,2,0.5977528319201137,0.0012580374022945762,0.036383697371527246,0.0,learning,1,1.184076794785212,0.0007532318704761565,-0.019223524724000685,0.0,learning,4,0.1113817931539453,0.0014055019710212946,-0.06653161044065331,0.0,learning,True,False,mastered
14,2,MasteryGated,0,-0.960178502325157,-1.4473799528499485,0.7296053263610299,0.6087018851891457,0.12090344117188423,4,0.7296053263610299,0.0021545765921473503,0.6221377714379451,0.0,learning,3,0.24855787683923014,0.005610128864645958,-0.1339874264003074,0.0,learning,2,0.6696637157732614,0.0019062008941546082,-0.035527186481620454,0.0,learning,1,1.5786166964393518,0.0018299589864909649,-0.41376342637814045,0.0,learning,4,0.10938116635344321,0.003646186087280512,-0.06453098364015122,0.0,learning,True,False,mastered
15,2,MasteryGated,0,0.5007931887265513,1.4870100716220354,0.6087018851891457,0.4712167641663646,0.1374851210227811,5,0.6087018851891457,0.0014955963706597686,0.8781169082500713,0.0,learning,3,0.2508926751290991,0.004828402306884527,-0.13705444465042965,0.0,learning,2,0.6823391097912362,0.0014654654078185558,0.2665295686197465,0.0,learning,1,1.5310719672414406,0.0020831634756177664,0.07542905014410106,0.0,learning,4,0.1118393679628473,0.007254472002387047,-0.030466530400623193,0.0,learning,True,False,mastered
16,2,MasteryGated,1,-0.9159764218626278,1.3185858824866623,0.30427333701907805,0.29873278012045934,0.005540556898618709,6,0.4712167641663646,0.004081761464476585,0.7666525054092036,0.0,learning,3,0.30427333701907805,0.0028124323580414057,-0.15669126197125532,0.0,learning,2,0.5767629287273476,0.0003579534240998328,0.20490196713995235,0.0,learning,1,1.5467323613779056,0.005466801580041647,0.3271320730589564,0.0,learning,4,0.1470406774253673,0.007884277030825615,-0.10145415747522646,0.0,learning,True,False,mastered
17,2,MasteryGated,0,-0.779264815381874,-1.0526805451576706,0.3264251484380049,0.30136784158867264,0.025057306849332273,6,0.3264251484380049,0.0010668229078873992,0.5948656442859026,0.0,learning,4,0.29873278012045934,0.003942977637052536,-0.04499800751660621,0.0,learning,2,0.6909687157760556,0.004279166925698519,-0.09321588385594182,0.0,learning,1,1.7100920142960032,0.00407797796651721,-0.5260152195107912,0.0,learning,4,0.17006730514359192,0.015857046470046043,-0.058685511989646624,0.0,learning,True,False,mastered
18,2,MasteryGated,0,0.04696157611092833,0.651822487306943,0.30136784158867264,0.2534695355174236,0.04789830607124901,7,0.30136784158867264,0.006054974161088467,0.4282374847723573,0.0,learning,4,0.31989300386219366,0.005782465450465679,-0.07133512702296352,0.0,learning,2,0.8312683415465851,0.008452207781374454,-0.16160462577332368,0.0,learning,1,2.0292167291114995,0.00980616919696331,-0.45060003267214777,0.0,learning,4,0.21893828698966641,0.02572222426533699,-0.10955712063622321,0.0,learning,True,False,mastered
19,2,MasteryGated,2,0.8192660201688398,0.9893632563808222,0.5937811352821246,0.627009914664931,-0.03322877938280633,8,0.2534695355174236,0.01314627006649971,0.35523234967172207,0.0,learning,4,0.270990543620355,0.004835961852222681,-0.020097868491255944,0.0,learning,2,0.5937811352821246,0.006852647755295038,0.08855797450911163,0.0,learning,1,1.5820444587871714,0.012350567616522312,-0.0509724915457308,0.0,learning,4,0.12889042221977992,0.010578528977930546,-0.017051054256932624,0.0,learning,False,False,learning
20,2,MasteryGated,0,-0.08655975661862159,0.33779235382177425,0.1761538089039502,0.1435722658183221,0.03258154308562808,8,0.1761538089039502,0.01723814755678177,0.29506295526241444,0.0,learning,4,0.19377891143099674,0.008697331883013248,0.11049442558808131,0.0,learning,3,0.627009914664931,0.013426817953586578,-0.050246985937583366,0.0,learning,1,1.177838992024283,0.01201972272247076,0.3688933693536225,0.0,learning,4,0.06477955035926357,0.011767315678298473,0.08226112706610374,0.0,learning,True,False,mastered
21,2,MasteryGated,4,-0.8277683695970999,0.873741735486688,0.051428580409130176,0.030239354927733938,0.021189225481396238,9,0.1435722658183221,0.018724003806710243,0.1828528826196828,0.0,learning,4,0.13362121499938673,0.011104036122560501,0.1651115651210726,0.0,learning,3,0.6970002702786534,0.03187103196978569,-0.006031554502597847,0.0,learning,1,1.3619467878120628,0.01053595170378685,0.3481452264839404,0.0,learning,4,0.051428580409130176,0.018383584916591644,0.11863872473446174,0.0,learning,True,False,mastered
22,2,MasteryGated,3,0.5849022081088895,-0.6501817981772822,1.3496806191759416,0.816522874165188,0.5331577450107536,9,0.07412566833468082,0.024900522083044052,0.22724217325399182,0.0,learning,4,0.09637661100126299,0.014682507142424583,0.22351639286093067,0.0,learning,3,0.5827677046119947,0.0730835422873497,0.24850063693459046,0.0,learning,1,1.3496806191759416,0.012891016900539398,0.6795361099355579,0.0,learning,5,0.030239354927733938,0.00568341976031661,0.18869893206193247,0.0,learning,False,True,blocked_noisy
23,2,MasteryGated,3,0.42727806191759443,0.07010245847010442,0.816522874165188,0.9806518677560291,-0.1641289935908411,9,0.1833657887756448,0.022284172475337982,0.07010374674177883,0.0,learning,4,0.07600779320931612,0.008114245720207691,0.1949827504110389,0.0,learning,3,0.5134594400896456,0.05908024683594704,0.080321695192479,0.0,learning,2,0.816522874165188,0.014620826579630375,0.7655215846219834,0.0,learning,5,0.06441268440896407,0.00129535305313766,0.06447773781081585,0.0,learning,False,True,blocked_noisy
24,2,MasteryGated,4,-0.5899565366669854,0.5769507917367033,0.04615471160406856,0.03393046102952294,0.012224250574545618,9,0.03015945900972202,0.012950783595442772,0.14599434989422816,0.0,learning,4,0.07866083024150881,0.009334894828498363,0.11511808118948792,0.0,learning,3,0.606907230935,0.02194366045296192,0.02010268372993096,0.0,learning,3,0.9806518677560291,0.010109419003129005,0.19718712426825402,0.0,learning,5,0.04615471160406856,0.0029395390301942825,0.01862483875519501,0.0,learning,True,False,mastered
25,2,MasteryGated,4,0.28156371900386157,0.35640166225868564,0.03393046102952294,0.037455841467172665,-0.0035253804376497236,9,0.07908089610606087,0.021386992186307907,0.06449136971226124,0.0,learning,4,0.08816689991937951,0.018893256783485413,0.04545431508000722,0.0,learning,3,0.8421627323810625,0.016024257987737656,-0.14516246210240913,0.0,learning,3,1.3046096127623499,0.007894061505794525,0.05733717504971292,0.0,learning,6,0.03393046102952294,0.009150517173111439,0.017498119379607234,0.0,learning,True,False,mastered
26,2,MasteryGated,3,0.7827627460020121,1.171274482763426,1.0724927243577194,0.8929328021935956,0.17955992216412375,9,0.02268776613856676,0.01549879927188158,0.051437902196114056,0.0,learning,4,0.04566728888166094,0.004210203420370817,0.05070932211960205,0.0,learning,3,0.8128475540004345,0.015904229134321213,-0.23007984938843984,0.0,learning,3,1.0724927243577194,0.010599174536764622,0.27718789481822226,0.0,learning,7,0.037455841467172665,0.004224773030728102,-0.0072164865394387274,0.0,learning,False,True,blocked_noisy
27,2,MasteryGated,3,0.9454341076212474,2.4373102596235117,0.8929328021935956,1.0833854826239306,-0.19045268043033503,9,0.1284637460448568,0.012224837206304073,0.054902042730788,0.0,learning,4,0.04639506495197346,0.0017734410939738154,0.029612728257342666,0.0,learning,3,0.7666956051542975,0.00914627593010664,-0.25323616506465185,0.0,learning,4,0.8929328021935956,0.012125782668590546,-0.07640992802840763,0.0,learning,7,0.023719465672240217,0.005612877197563648,0.04069321873672385,0.0,learning,False,True,blocked_noisy
28,2,MasteryGated,4,0.03589536444026953,0.23712684567584896,0.014736587315113887,0.036669136945489116,-0.021932549630375227,9,0.09178503915059752,0.012592438608407974,-0.0616255801408755,0.0,learning,4,0.03161441387084966,0.00736238993704319,0.04704641637065916,0.0,learning,3,0.799929738240952,0.01194976456463337,-0.19302250730595205,0.0,learning,5,1.0833854826239306,0.007047370076179504,-0.10273361486790156,0.0,learning,7,0.014736587315113887,0.002115297829732299,0.03141812428895467,0.0,learning,True,False,mastered
29,2,MasteryGated,0,-0.8685915487927762,-1.2449240697789192,0.026233518062910525,0.08225621321939851,-0.05602269515648799,9,0.026233518062910525,0.007858441211283207,0.052847378043150345,0.0,learning,4,0.10007600003151879,0.010261676274240017,-0.011909100112139276,0.0,learning,3,0.9237783062334518,0.014137300662696362,-0.08161557385238927,0.0,learning,5,1.0114123402550188,0.0034174385946244,0.2931972725073311,0.0,learning,8,0.036669136945489116,0.004444417543709278,-0.002738675915966174,0.0,learning,True,False,mastered
30,2,MasteryGated,4,0.42955436663317137,0.44543401054681564,0.018120621688894733,0.0417682433371398,-0.023647621648245066,10,0.08225621321939851,0.005520996637642384,-0.05956844708083175,0.0,learning,4,0.03371950181644226,0.007675669621676207,0.011947787065218679,0.0,learning,3,0.998253733488115,0.01673516444861889,-0.18540617948768046,0.0,learning,5,1.8264313088493322,0.0053922561928629875,-0.7539385844916129,0.0,learning,8,0.018120621688894733,0.0050434027798473835,0.019335219778277932,0.0,learning,True,False,mastered
31,2,MasteryGated,1,0.7830663077426994,0.6092991157139755,0.07168086955516609,0.025622580030470007,0.04605828952469608,10,0.19837024806596787,0.01080499216914177,-0.06990650202111107,0.0,learning,4,0.07168086955516609,0.0031691063195466995,-0.02528580460319263,0.0,learning,3,1.0385446481840444,0.01896926946938038,-0.2718490430297469,0.0,learning,5,0.8940184442837681,0.002444606274366379,-0.0010856420901724784,0.0,learning,9,0.0417682433371398,0.00549439387395978,-0.018048777664899582,0.0,learning,True,False,mastered
32,2,MasteryGated,0,0.2296432832557549,0.9635887454094297,0.04844995210940747,0.02243485913774568,0.026015092971661786,10,0.04844995210940747,0.015179016627371311,0.04333508704119005,0.0,learning,5,0.025622580030470007,0.008694750256836414,0.00599183384037965,0.0,learning,3,1.0074878806115988,0.01873852126300335,-0.20755814237064674,0.0,learning,5,1.0214612579091444,0.003872169181704521,0.0619242247147862,0.0,learning,9,0.009333838537236181,0.008956115692853928,0.005402748777877706,0.0,learning,True,False,mastered
33,2,MasteryGated,1,0.7830663077426994,0.5709175034612525,0.035960970470070415,0.013144984645396176,0.02281598582467424,11,0.02243485913774568,0.024464469403028488,0.003798658925164844,0.0,learning,5,0.035960970470070415,0.029584310948848724,0.06411502956144838,0.0,learning,3,1.0717984250504144,0.04892591014504433,-0.14802011881696264,0.0,learning,5,0.7212224591771667,0.020438410341739655,0.29018988107785215,0.0,learning,9,0.008997480570511852,0.00686698779463768,0.027671656374977264,0.0,learning,True,False,mastered
34,2,MasteryGated,3,0.9269922347118811,0.08640047125556934,1.3797887281999033,0.9901165810602955,0.38967214713960774,11,0.048406023645225386,0.011932125315070152,0.03385018957417312,0.0,learning,6,0.013144984645396176,0.0036119273863732815,0.020574517171046084,0.00036828703977959554,learning,3,1.0465829541271205,0.03101658821105957,-0.04832922063900558,0.0,learning,5,1.3797887281999033,0.013090703636407852,0.44664258064942897,0.0,learning,9,0.01965285725252293,0.005839299410581589,-0.001532235563628196,0.0,learning,False,True,blocked_noisy
35,2,MasteryGated,0,-0.28309654242758664,-0.06636609595802698,0.06720963728165573,0.021405112400239613,0.04580452488141612,11,0.06720963728165573,0.003811387112364173,0.13116061078431213,0.0,learning,6,0.011399441003796619,0.0042045991867780685,0.06028142855136947,0.00036828703977959554,learning,3,1.0415256954540322,0.023193564265966415,-0.0029810472699878243,0.0,learning,6,0.9901165810602955,0.007572365924715996,-0.09609813677652745,0.0,learning,9,0.017986747065048853,0.007089001126587391,0.023781496272090946,0.0,learning,True,False,mastered
36,2,MasteryGated,1,-0.1511064446880439,0.21140013311007946,0.011462696053082214,0.009537991391089297,0.0019247046619929164,12,0.021405112400239613,0.011354194954037666,0.027044839709167854,0.0,learning,6,0.011462696053082214,0.011130819097161293,0.014159883977387794,0.00036828703977959554,learning,3,1.0597204507728721,0.03178507089614868,-0.05223257016127336,0.0,learning,6,1.2213294508579156,0.0068641602993011475,-0.19986819294877112,0.0,learning,9,0.018655885045463547,0.01008562371134758,-0.009322046508227365,0.0,learning,True,False,mastered
37,2,MasteryGated,4,-0.682505124799208,0.6453481948812988,0.010393645162747623,0.008925633422150392,0.001468011740597231,12,0.048778431460200666,0.009759708307683468,-0.026343572322454985,0.0,learning,7,0.009537991391089297,0.004810024984180927,0.02642297907898112,0.00036828703977959554,learning,3,0.9915307409733933,0.01894335448741913,0.08026768407702112,0.0,learning,6,1.1535333954796696,0.004932981915771961,-0.43231093630250295,0.0,learning,9,0.010393645162747623,0.005134450271725655,-0.001396164592235771,0.0,learning,True,False,mastered
38,2,MasteryGated,2,-0.16184827846492755,-1.0173869381453666,0.9819625930507582,0.9474291908356502,0.03453340221510792,12,0.08105665107822169,0.030579691752791405,-0.0326506274329963,0.0,learning,7,0.009636739947288116,0.0024007493630051613,0.00350824469810806,0.00036828703977959554,learning,3,0.9819625930507582,0.011271384544670582,0.06462036107636238,0.0,learning,6,1.2113729886177047,0.00452600559219718,0.16841573958219858,0.0,learning,10,0.008925633422150392,0.0029706410132348537,0.010727223830372537,0.0,learning,False,False,learning
39,2,MasteryGated,0,-0.6395052747825778,-0.7336200149677331,0.05216749432860007,0.03503519910150287,0.0171322952270972,12,0.05216749432860007,0.011301322840154171,0.015042142953055657,0.0,learning,7,0.014995423918969313,0.0020918597001582384,-0.003595982915172694,0.00036828703977959554,learning,4,0.9474291908356502,0.016972778365015984,0.09409650461838193,0.0,learning,6,1.004679633026945,0.005282453261315823,-0.01456305196664942,0.0,learning,10,0.011721194111715237,0.0059969560243189335,0.006265552953333616,0.0,learning,True,False,mastered
40,2,MasteryGated,1,-0.1511064446880439,0.26137952435172324,0.02368070104728834,0.03995547659880532,-0.016274775551516983,13,0.03503519910150287,0.006070120260119438,-0.013630086701263259,0.0,learning,7,0.02368070104728834,0.004079059232026339,-0.012218004994206125,0.00036828703977959554,learning,4,1.0991705385968142,0.023236222565174103,-0.039450087823942104,0.0,learning,6,1.1146048875007906,0.007300841622054577,0.10672456335712499,0.0,learning,10,0.017792838396713032,0.003577602794393897,0.0008630466487505144,0.0,learning,True,False,mastered
